brix_numeric,firmness_numeric,starch_numeric,size_numeric,season_numeric,routing,variety,is_premium
17.472351911833925,3.166154586657332,12.278088598071452,3.5782615159884097,4,fresh_standard,McIntosh,False
19.324751520732,3.6024858460378133,9.452017673031836,3.955818520397332,3,fresh_premium,Pink Lady,True
12.802156413381152,2.746289553234041,15.058984769415677,4.274135998626307,2,fresh_standard,Cosmic Crisp,False
18.821231480596982,2.962011158665346,13.191693302565252,2.8867793973064413,3,fresh_standard,Cameo,False
12.784823812369348,2.831733270834122,9.527874799854452,3.2850022309648668,3,fresh_standard,Cosmic Crisp,False
14.86009921071951,3.134471592498641,13.57710450094422,2.6644521978731595,4,fresh_standard,Fuji,False
15.255420918579762,3.2075441015934714,13.064595873153339,2.4676621614964316,3,fresh_standard,Red Delicious,False
13.277274261842374,3.1654574560465565,13.090091218736363,2.6136721284315856,3,fresh_standard,Golden Delicious,False
16.78458137909831,3.4903036082291194,9.440750271862349,3.3101909176055346,3,fresh_premium,Golden Delicious,True
15.939069925822631,2.8890157191229187,16.137584642788585,3.1601167690427507,3,juice,Jazz,False
19.583618098255094,3.5434531399204543,10.01552892976507,3.865734676047084,4,fresh_premium,Pink Lady,True
13.702984795081234,3.40841893914102,14.465461993777533,2.873355617592269,3,fresh_standard,Golden Delicious,False
22.0,3.6670068635187985,12.62436511478041,3.5127353476646794,4,fresh_premium,Golden Delicious,True
13.840115262742065,2.5,12.155622189136745,4.717043900791568,3,juice,Granny Smith,False
19.061509036037307,3.077142823176958,9.125383842146592,3.947025822847932,3,fresh_premium,Braeburn,True
18.978816361823515,3.3215818701985063,8.185457885738339,3.950705933857869,3,fresh_premium,McIntosh,True
16.947769225507066,3.271051597929684,10.837490368782584,4.819982264685697,3,fresh_premium,McIntosh,True
16.280478995841516,2.5235454744106853,13.865445070172932,2.663144248276732,2,juice,Pink Lady,False
19.60637357307008,3.4278636255413306,10.042271736053692,4.133563325505742,3,fresh_premium,Fuji,True
11.7858630319853,2.738606733266383,13.398348087935403,4.136748716928318,3,juice,Braeburn,False
15.349081862547088,2.8300039862222217,11.944152469978523,4.574138333993748,1,juice,Fuji,False
13.187886248708445,2.5,15.856181221982162,2.817082897441701,2,juice,Pink Lady,False
19.799781443256045,3.4994346929887503,11.636965180891403,4.021801223186227,3,fresh_premium,Honeycrisp,True
17.711499506369506,3.4482681418128016,10.582867906796446,3.0624137651771277,4,fresh_premium,Honeycrisp,True
15.55585989497488,2.9813211541557307,11.614678144089849,3.5156147933162334,4,fresh_standard,McIntosh,False
18.35833083789715,3.3429553069547864,10.117952785474136,4.309577130502599,3,fresh_premium,Golden Delicious,True
15.466041159902515,2.9175245736571815,13.496910215124727,1.223663192851899,2,fresh_standard,Jazz,False
13.231162618074187,3.197578013692658,9.863411901049659,2.585397888911038,3,fresh_standard,Cosmic Crisp,False
20.217619515617955,3.149831294911171,8.0,3.115780317218574,3,fresh_premium,Cameo,True
15.571895888338815,2.8047132072272025,,3.945254173135317,3,fresh_standard,McIntosh,False
13.051713633663278,2.8861235870939157,14.827232515143361,1.0465795980123849,3,juice,Granny Smith,False
18.02408470427243,3.542557536757878,9.719543045521831,3.506410236424408,4,fresh_premium,Golden Delicious,True
18.855839482784233,3.398243684435308,10.401088471107855,4.538003569299299,4,fresh_premium,Cameo,True
16.57464206891268,3.383398476419944,12.046210644960766,4.089790890969799,3,fresh_premium,Red Delicious,True
15.138311996973814,3.2727158752451833,12.37716161447303,3.0364511049135188,3,fresh_standard,Cameo,False
17.686909834129377,3.5217493643363342,8.517113339273624,4.49915544907398,3,fresh_premium,Cortland,True
13.678235064191332,2.5280353510673637,15.920610336173336,1.7934901593908052,1,juice,Honeycrisp,False
17.293018783794903,3.5284196608648455,9.611436781268946,3.58620488967564,4,fresh_premium,Golden Delicious,True
15.445689321615928,2.9162229335254763,13.89700479413259,3.774260819220163,3,fresh_standard,Cosmic Crisp,False
13.85738913891593,2.9275850772697476,12.471720256356106,4.056331207827068,2,fresh_standard,Cortland,False
15.175073300967993,2.9249183796042435,12.627015130643029,4.080891271989373,2,fresh_standard,Cortland,False
18.39731348657477,3.0773508798601767,8.0,3.933683126808713,3,fresh_premium,Cameo,True
13.170404480570337,2.989431061953466,12.490267606856158,3.0669441797602577,4,juice,Fuji,False
19.1685428557337,3.407153216475252,11.378614724481652,3.840473032166691,3,fresh_premium,Ambrosia,True
12.700787560113467,3.0491607100562,11.390366219134101,3.312919144678055,3,juice,Cortland,False
17.816645568824047,3.4981643983564727,11.812549345889714,3.559062674386141,4,fresh_premium,Fuji,True
16.150975479053965,2.823887448067156,9.501836609179556,2.6411657307777108,2,fresh_standard,McIntosh,False
15.988930729254156,3.376888086346654,9.58478005016662,4.979173727110297,3,fresh_premium,Gala,True
18.87709871696898,2.812089676067,8.0,3.3374240594006968,2,fresh_standard,Empire,False
12.603082523455459,3.2341829334076584,12.893520211921095,3.46991335984481,2,fresh_standard,Granny Smith,False
13.690438677031503,2.576070381469421,11.272148413157959,2.7555115086769573,3,fresh_standard,Jazz,False
17.379591379643845,3.4322174623929143,11.976091098451489,3.4291554429332476,3,fresh_premium,Fuji,True
13.373666173324027,3.012423438792387,13.379237355072917,1.8799434214535926,4,fresh_standard,Cameo,False
17.303601068267184,3.4207757026302335,9.686465114070963,4.26056121418967,3,fresh_premium,Gala,True
18.21541350295346,3.5119610571582367,10.335871201096992,4.256953924829458,3,fresh_premium,Honeycrisp,True
19.072804759792266,3.348245450793514,9.444078501870841,3.8644381994787156,3,fresh_premium,Fuji,True
15.305836645676864,2.808310842827542,17.489167740150496,3.0563227824770927,3,juice,Jazz,False
13.728869212092054,2.5,13.24873267856532,2.2046360791417814,2,juice,Golden Delicious,False
18.409539271246345,3.166782610265348,,3.339988744389647,3,fresh_premium,Cosmic Crisp,True
17.04801297302091,2.7047842753832345,10.274198778863806,2.6864985876905068,3,fresh_standard,Ambrosia,False
13.337298403376064,2.6202017386513643,15.719667122934915,4.316727119799671,5,juice,Red Delicious,False
15.465631418279864,2.7367115268541826,10.990630367436252,3.078250634474646,3,fresh_standard,Cortland,False
13.645701905029899,2.854289365268543,17.301145926465697,3.3676576176762802,2,juice,Fuji,False
13.541634873795882,3.063089453003637,15.276979034295268,3.0926596697815567,4,fresh_standard,McIntosh,False
20.753888310949353,,8.21860237145573,4.2565528990880415,3,fresh_premium,Red Delicious,True
13.79145932708597,3.105166817269125,9.849858708421136,3.7950257716243514,2,fresh_standard,Red Delicious,False
15.40560711746547,3.096113135088915,12.627471215749765,2.43367124746074,2,fresh_standard,Red Delicious,False
14.218684872179733,3.1018522316336297,13.524387786992845,1.7232848251407091,4,fresh_standard,Cameo,False
13.144132627381294,2.5,9.93529247140323,3.6297773087098593,3,juice,Cameo,False
13.19576479395386,2.5,15.42949129977789,4.782518710995988,3,juice,Braeburn,False
14.893621677383836,2.8481470718956867,12.51444591623052,4.09913150816916,2,fresh_standard,Red Delicious,False
17.003821622562945,3.4471534732101228,11.391760192121856,3.728663100132989,4,fresh_premium,Braeburn,True
16.392759420150302,3.0993096269809093,10.89554231034697,1.3205149884647795,4,fresh_standard,Cosmic Crisp,False
14.299921677753819,2.548523951686811,12.09076379609988,2.213812865798425,2,juice,Red Delicious,False
16.60738229232426,3.2961269480888418,8.0,3.578376702341904,3,fresh_premium,Gala,True
17.8597494589627,2.6365730558943747,10.061977570552175,2.757148539787268,2,fresh_standard,Red Delicious,False
17.26281410659167,3.2827702048524614,8.845040153412038,4.250547084969923,3,fresh_premium,Pink Lady,True
13.661806743957657,3.0798631199171633,13.790005275916034,1.1437475214156612,3,fresh_standard,Cameo,False
14.590652708619057,2.9316221870781245,13.935618123522415,2.8011073169866583,2,fresh_standard,Granny Smith,False
12.143498902725492,2.96074396870798,13.264430946857889,2.4205270561028653,5,juice,Gala,False
15.572692846818931,2.7818999765531545,13.671701174556452,3.881734808903112,3,juice,Jazz,False
14.285635160477927,3.1145949125005488,10.070927923794152,2.013828518692065,3,juice,Fuji,False
11.677956444596827,2.9006740986489596,17.0782846916213,2.1842620401557884,5,juice,Cosmic Crisp,False
18.48361974062636,3.220302245473719,10.122744037821347,4.106598314118845,4,fresh_premium,Cosmic Crisp,True
14.855801365258802,3.084871455152504,11.03151403471775,1.3840581342750908,4,fresh_standard,Pink Lady,False
16.31520930903429,2.84836501651313,13.517589598181832,2.450388720240402,3,fresh_standard,Pink Lady,False
17.462954997440345,3.742153780159152,13.11512197534126,4.030839924923986,4,fresh_premium,Pink Lady,True
18.425666256240447,3.2479970623247056,8.0,3.8253416019409014,3,fresh_premium,Pink Lady,True
18.084682831550307,3.1805399039405056,12.89047017679506,3.327708894947195,3,fresh_standard,Pink Lady,False
17.187840677601088,3.2703528041991716,12.236089205274927,4.143562082600912,4,fresh_premium,Honeycrisp,True
17.746992934578515,3.5573409680335204,10.493143615455221,4.426386837561109,3,fresh_premium,Golden Delicious,True
17.29538049515438,2.9311943848442277,15.114275236806964,4.486182722832506,4,juice,Cameo,False
16.42081170709334,3.2068590257766996,9.01004985197909,2.3672945666443477,4,fresh_standard,Cosmic Crisp,False
12.89114128771858,3.323173525081032,13.157602366774174,3.213710803148272,1,juice,Pink Lady,False
15.393549448198623,3.3131558295469037,13.235962319898256,3.382825564060039,3,fresh_premium,Fuji,True
15.389160533508942,3.042707460287757,13.179726893730427,3.4024722948989976,2,fresh_standard,Ambrosia,False
18.824871794129773,2.8021853122532896,9.186538248171743,2.456615477445636,3,fresh_standard,Honeycrisp,False
16.440156483680543,2.5,15.553863384709658,2.9053531739774647,5,juice,Gala,False
14.231832695031846,2.934516513737611,13.53444355817931,2.248429406411214,4,fresh_standard,Ambrosia,False
17.097586643473058,3.2723906016210704,11.828142777545974,4.116608065631751,3,fresh_premium,Cortland,True
18.93411509975978,3.7107426459640793,9.62375047531743,4.0714715473818535,4,fresh_premium,Gala,True
18.184838234544696,3.4086607314356097,8.0,3.1924340920472454,3,fresh_premium,Braeburn,True
15.835436669105988,3.0325428991691146,10.073655186790203,2.7450013478030937,3,fresh_standard,Cameo,False
19.03193522418001,3.1700387293817855,10.896100104774787,5.0,3,fresh_premium,Golden Delicious,True
16.972505058299703,2.900313088339276,9.876972603885996,1.0,2,fresh_standard,Ambrosia,False
15.693188219646409,3.1049933490239785,15.776290810438375,3.199638551678462,2,fresh_standard,Gala,False
17.584341312195093,2.5,14.294596000778167,2.57487667861215,2,juice,Pink Lady,False
16.73950065398525,3.3767045681982344,8.0,4.442022698180525,3,fresh_premium,Cortland,True
19.46050384025125,3.6359574340628042,12.063560219967428,4.706110277707714,3,fresh_premium,Cosmic Crisp,True
13.447804054414235,2.9252057748376865,12.973635333409781,4.141844291431373,2,fresh_standard,Cortland,False
18.986035812480132,3.3257502100892493,8.996390892010126,3.718915986710849,3,fresh_premium,Braeburn,True
18.428924196894208,3.671551942969418,8.540396588677666,3.1257340133809097,3,fresh_premium,Granny Smith,True
16.41399021756309,3.1960913689851767,11.051759113466348,3.4662335428728634,3,fresh_premium,Empire,True
12.691191724613006,2.9760105569859157,9.881468197014058,4.102775701969204,3,fresh_standard,Empire,False
14.476023410827661,2.537712511817195,10.548457750374853,3.1885105702756023,2,juice,Honeycrisp,False
17.34731900266996,3.4227827470728083,9.722068511683437,3.5322806489777023,4,fresh_premium,Granny Smith,True
16.442713995928226,2.964196831145663,12.889315054155935,2.723868235640163,3,fresh_standard,Granny Smith,False
19.979107469665163,3.41422333061643,9.83316090797695,5.0,3,fresh_premium,Pink Lady,True
11.246202895072562,2.800545190921446,16.618888202805294,1.023082645171872,1,juice,Granny Smith,False
17.25848392350431,3.6329248124387563,8.0,4.362547893423999,3,fresh_premium,Granny Smith,True
18.731632868728624,3.301859472949578,10.812194092307182,3.40318158412176,3,fresh_premium,Empire,True
11.656824294994637,2.736137704290583,11.03770855075657,1.296987437322183,1,juice,Gala,False
14.424161992359899,2.8790129101509345,11.163754059391888,2.9690056840083656,2,fresh_standard,Cameo,False
13.721810441190012,3.043502506065503,13.224396648858043,3.577522788350513,2,fresh_standard,Jazz,False
16.497026104370832,3.022435851994267,13.530142798351596,3.1527332193149684,4,fresh_standard,Braeburn,False
13.555984358834849,3.159473996268401,9.222387189702832,4.293040034177533,4,fresh_standard,Cortland,False
15.46304730249946,3.368319701873874,8.408042795186871,4.332281534098825,4,fresh_standard,Granny Smith,False
16.096452486247017,2.5205905991635267,12.384817319803409,1.6300021923032153,4,juice,Ambrosia,False
17.707719274063752,3.584820386782697,10.882867606630914,4.044790340627625,3,fresh_premium,Golden Delicious,True
15.041002972338179,2.623294834719299,14.08688587794094,4.176827752653683,2,fresh_standard,Fuji,False
15.407027658108252,3.324442472805926,9.917190086316111,3.6965973156707226,2,fresh_standard,Braeburn,False
14.99351925080749,3.248724428165803,10.928037116669053,3.1684806714381133,2,fresh_standard,Golden Delicious,False
12.171523289201604,3.3145742231543207,11.008232753631152,2.885392867708646,3,fresh_standard,Fuji,False
17.217230184724293,3.1585080055107584,8.0,4.670225223011572,3,fresh_premium,Granny Smith,True
18.116287735781935,3.3067901599807836,11.570647453918232,2.5638688933591753,3,fresh_premium,Jazz,True
17.250968240189394,3.4929355253046235,9.613935193864982,4.070443123455602,3,fresh_premium,McIntosh,True
18.80595510724929,3.3068828520836777,9.127478629077034,4.035026081556591,4,fresh_premium,Red Delicious,True
19.23730361094611,3.637702965957004,9.668119564621342,4.550479817499285,4,fresh_premium,Cosmic Crisp,True
17.302012575349337,3.5160042274398573,11.784205733386962,3.5224387103253236,3,fresh_premium,McIntosh,True
11.827022045202549,2.5,12.626922493692462,4.77319358898261,1,juice,Golden Delicious,False
15.683046464379881,3.0805621331320405,10.189917523758961,2.8434411750824786,3,fresh_standard,Empire,False
19.65711031989054,3.541985500901216,9.029594833441639,3.998312771294524,3,fresh_premium,Granny Smith,True
14.68502869841031,3.0636563190499233,14.12423071273475,3.3579151496551805,2,fresh_standard,Ambrosia,False
16.1570986723763,2.8742488567606332,14.171894678755047,2.847302224357456,4,fresh_standard,Ambrosia,False
14.897372606075855,2.618850611932634,14.874253559462105,2.0273262982682345,3,juice,Braeburn,False
